name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2016-03-12T00:00:00,39.4,37.4,32,74.52,0,0,,0,0,,3.3,172,1025.2,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T01:00:00,40.3,38.4,31.9,71.58,0,0,,0,0,,3.3,161,1024.2,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T02:00:00,40.4,40.4,33.8,77.31,0,0,,0,0,,0.5,34,1023.5,87,8.7,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T03:00:00,40.4,38.5,35.8,83.41,0,0,,0,0,,3.3,162,1022.8,89,6.3,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T04:00:00,39.2,39.2,34.9,84.11,0,0,,0,0,,0,0,1023,51.1,4,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T05:00:00,39.3,39.3,34.9,83.84,0,0,,0,0,,0,0,1022.7,88.2,3.6,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T06:00:00,40.2,37.4,35.6,83.33,0,0,,0,0,,4.1,104,1022.5,90.2,2.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T07:00:00,40.5,40.5,37.7,89.65,0,0,,0,0,,2.9,0,1022.8,90.2,2.6,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T08:00:00,42.8,41.2,39,86.37,0,0,,0,0,,3.4,210,1023.1,97.7,2.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T09:00:00,47,44.8,41.3,80.3,0,0,,0,0,,4.9,201,1023.4,97.7,3.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T10:00:00,50,50,42.3,74.88,0,0,,0,0,,0,0,1022.5,97.7,5.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T11:00:00,55.7,55.7,43.2,62.69,0,0,,0,0,,0.1,1,1021.8,87,6.3,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T12:00:00,57.7,57.7,43.2,58.45,0,0,,0,0,,4.7,47,1020.2,87,6.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T13:00:00,59,59,42.3,53.92,0,0,,0,0,,9.8,52,1019,88.2,7.1,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T14:00:00,56.2,56.2,42.4,59.82,0,0,,0,0,,10,70,1018.5,89.3,6.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T15:00:00,55.3,55.3,42.9,62.97,0,0,,0,0,,9.3,63,1018,100,7.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T16:00:00,53.1,53.1,43,68.42,0,0,,0,0,,11.1,80,1018.1,100,7.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T17:00:00,52,52,42.4,69.59,0,0,,0,0,,7,79,1018.1,100,6.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T18:00:00,51,51,42.4,72.25,0,0,,0,0,,9.7,80,1017.9,99.8,6.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T19:00:00,49.9,47.8,42.3,74.8,0,0,,0,0,,5.6,40,1017.6,100,6.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T20:00:00,48.8,45.8,41.2,75.04,0,0,,0,0,,6.7,85,1017.2,100,9.6,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T21:00:00,48.8,47,41.2,75.02,0,0,,0,0,,4.7,69,1016.5,100,9.6,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T22:00:00,48.8,45.3,41.2,75.01,0,0,,0,0,,7.8,50,1015.8,100,9.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-12T23:00:00,49.8,47.1,40.1,69.14,0,0,,0,0,,6.7,77,1015.1,100,9.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T00:00:00,48.7,46.2,40,71.72,0,0,,0,0,,5.8,59,1014.6,100,9.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T01:00:00,49.6,46.4,39.1,67.06,0,0,,0,0,,7.9,57,1014.1,100,8.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T03:00:00,48.5,46.6,41,75.13,0,0,,0,0,,4.8,56,1013.5,100,7.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T04:00:00,47.8,45.8,40.9,76.9,0,0,,0,0,,4.8,85,1012.8,100,8.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T05:00:00,47.1,45.4,42.9,85.24,0.014,100,rain,0,0,,4.2,42,1012.4,100,7.1,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T06:00:00,49.6,46.3,45.8,86.53,0.032,100,rain,0,0,,8.1,77,1012,100,6.3,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T07:00:00,49.5,45.7,46.6,89.9,0.044,100,rain,0,0,,9.1,76,1011.9,100,3.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T08:00:00,47.8,42.5,46,93.38,0.022,100,rain,0,0,,12.4,59,1011.5,100,2.7,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T09:00:00,48,42.1,46.1,93.04,0.018,100,rain,0,0,,14.7,71,1010.9,100,4.1,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T10:00:00,47.1,40.7,44.2,89.74,0.03,100,rain,0,0,,16.1,71,1010.3,100,5.2,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T11:00:00,47.1,41.2,44.2,89.45,0.053,100,rain,0,0,23,14.1,71,1009.5,100,4.2,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T12:00:00,46.2,41.5,44.9,95.29,0.062,100,rain,0,0,,9.7,80,1008.8,100,4.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T13:00:00,46.9,43.2,45,92.94,0.052,100,rain,0,0,,7.4,71,1008.2,100,3.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T14:00:00,46.9,42.5,45,92.89,0.071,100,rain,0,0,,9.3,53,1007.3,100,2.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T15:00:00,46.1,41.6,45,95.72,0.053,100,rain,0,0,,9.1,43,1006.5,100,2.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T16:00:00,46.9,42.1,46,96.64,0.058,100,rain,0,0,,10.3,60,1006,100,2.8,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T17:00:00,46.9,42.9,45.9,96.63,0.018,100,rain,0,0,,8,52,1005.7,100,3.5,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T18:00:00,46.1,43,46,99.58,0.028,100,rain,0,0,,6,51,1005.2,100,1.7,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T19:00:00,46.1,42.5,46,99.61,0.02,100,rain,0,0,,6.9,32,1005.1,100,1.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T20:00:00,44.9,42.3,44.9,99.98,0.037,100,rain,0,0,,5,356,1005.1,100,1.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T21:00:00,44.1,40.1,44,99.65,0.035,100,rain,0,0,,6.9,353,1005.2,100,2.1,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T22:00:00,44,40.1,44,99.94,0.028,100,rain,0,0,,6.7,359,1005.1,100,2.7,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-13T23:00:00,44.1,42.6,44,99.58,0.017,100,rain,0,0,,3.4,313,1005.2,100,3.3,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T00:00:00,44.1,41.7,44,99.6,0.017,100,rain,0,0,,4.5,292,1005,100,3.3,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T01:00:00,44.1,40.2,44.1,99.97,0.016,100,rain,0,0,,6.9,292,1004.7,100,3.8,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T02:00:00,44.2,40.5,43.3,96.4,0,0,,0,0,,6.5,261,1004.9,100,3.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T03:00:00,44.2,41.6,44.1,99.66,0,0,,0,0,,4.8,264,1004.6,100,2.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T04:00:00,44.2,40.8,44.1,99.63,0,0,,0,0,,5.9,244,1004.9,100,3.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T05:00:00,44.2,40.3,44.1,99.61,0.009,100,rain,0,0,,6.9,268,1005.4,100,3.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T06:00:00,44.2,41.2,44.1,99.58,0.088,100,rain,0,0,,5.3,300,1005.2,100,5.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T07:00:00,44.2,40.1,43.1,96.02,0.001,100,rain,0,0,,7.1,330,1005.4,100,3.8,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T08:00:00,44.2,40.3,43.2,96.34,0.001,100,rain,0,0,,6.7,286,1006.2,100,6,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T09:00:00,44.2,44.2,43.2,96.3,0,0,,0,0,,0.4,345,1006.2,100,6.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T10:00:00,46.4,44.1,44.1,91.83,0,0,,0,0,,4.7,101,1006.4,100,6.4,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T11:00:00,48,48,44.1,86.24,0,0,,0,0,,0.5,17,1006.4,100,7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T12:00:00,49,48.3,44.2,83.26,0,0,,0,0,,3.4,23,1006.4,100,8.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T13:00:00,49.9,49.9,44.2,80.49,0,0,,0,0,,0.4,360,1006.6,100,9.6,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T14:00:00,52,52,44.2,74.64,0,0,,0,0,,0.1,1,1006.1,100,9.6,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T15:00:00,52.9,52.9,44.2,72.12,0,0,,0,0,,7.2,83,1005.7,100,9.6,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T16:00:00,52.1,52.1,43.4,72.12,0,0,,0,0,,8.6,89,1005.7,100,9.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T17:00:00,50.3,50.3,42.6,74.55,0,0,,0,0,,7.2,84,1006.1,98.9,9.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T18:00:00,49.1,45.2,42.4,77.75,0,0,,0,0,,9.1,108,1006.6,90.4,9.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T19:00:00,47.3,44,41.2,79.32,0,0,,0,0,,6.9,109,1007.5,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T20:00:00,47.2,44.5,41.2,79.69,0,0,,0,0,,5.6,112,1007.9,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T21:00:00,47.9,46,41.1,77.38,0,0,,0,0,,4.6,96,1007.9,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T22:00:00,47,44.8,40.1,76.87,0,0,,0,0,,4.8,117,1008,89.3,9.8,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-14T23:00:00,46.7,45.7,40,77.37,0,0,,0,0,,3.3,107,1008.8,95.1,9.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T00:00:00,46.9,46.9,41.2,80.52,0,0,,0,0,,0.4,37,1009.1,100,9.8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T01:00:00,46.9,45.8,41.2,80.52,0,0,,0,0,,3.4,104,1008.8,100,8.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T02:00:00,47.8,46.7,41.2,77.64,0,0,,0,0,,3.5,111,1008.9,100,8.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T03:00:00,48.6,47.6,42.3,78.74,0,0,,0,0,,3.5,166,1009.1,100,7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T04:00:00,48.6,46.7,44,83.96,0,0,,0,0,,4.8,122,1008.3,100,5.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T05:00:00,49.7,46.9,45,83.61,0,0,,0,0,,6.9,112,1008.3,100,3.4,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T06:00:00,48.7,45.7,45.1,87.31,0,0,,0,0,,6.9,113,1008.8,100,2.2,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T07:00:00,48.7,44.4,46.2,90.82,0,0,,0,0,,10.1,81,1008.2,100,1.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T08:00:00,48.8,45.2,45.1,87.05,0,0,,0,0,,8.3,91,1008.4,100,2.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T09:00:00,48.9,45.2,44.4,84.45,0,0,,0,0,,8.3,100,1008.1,100,2.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T10:00:00,48.9,44.9,45.2,86.88,0,0,,0,0,,9.3,100,1008.9,100,2.5,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T11:00:00,50,50,46.2,86.75,0,0,,0,0,,8.5,82,1008.1,100,2.7,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T12:00:00,52.8,52.8,47.1,80.82,0,0,,0,0,,10.6,91,1007.2,100,3.2,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T13:00:00,55,55,47.2,75.18,0,0,,0,0,,11.6,83,1006,98.9,5.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T14:00:00,58.5,58.5,48.8,70.13,0,0,,0,0,,10.5,100,1004.6,89.2,7.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T15:00:00,59.9,59.9,48.9,67.08,0,0,,0,0,,16,72,1003.4,98.4,8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T16:00:00,59.9,59.9,48.9,67.08,0,0,,0,0,,13.9,82,1002.4,88.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T17:00:00,61.5,61.5,50,65.76,0,0,,0,0,,14.9,91,1001.1,89.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T18:00:00,63.4,63.4,51,63.96,0,0,,0,0,23,15.8,99,1000.4,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T19:00:00,62.3,62.3,51.1,66.74,0,0,,0,0,,14.7,99,999.8,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T20:00:00,59.8,59.8,51.1,72.83,0,0,,0,0,,17.3,100,999.3,88.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T21:00:00,58.9,58.9,51.2,75.68,0,0,,0,0,29.9,16.7,102,998,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T22:00:00,58.8,58.8,51.2,75.92,0.001,100,rain,0,0,32.3,24.9,129,996.2,74.6,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-15T23:00:00,58.6,58.6,52.1,79.09,0.057,100,rain,0,0,31.2,10.1,137,995.8,100,4.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T00:00:00,57.7,57.7,53.1,84.65,0.037,100,rain,0,0,32.2,14.6,132,994.5,95.4,8.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T01:00:00,58.4,58.4,53.7,84.32,0.002,100,rain,0,0,33.3,16.6,203,994.6,100,9.8,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T02:00:00,55.8,55.8,49.1,78.12,0,0,,0,0,32.7,17,239,994.6,99.8,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T03:00:00,54.8,54.8,47.2,75.62,0.006,100,rain,0,0,35.3,21.5,230,995.2,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T04:00:00,51.8,51.8,45.2,77.88,0.02,100,rain,0,0,38.9,26.1,240,995.7,100,8.1,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T05:00:00,49.8,42.9,43.9,79.96,0.02,100,rain,0,0,38.7,22.4,250,996.6,100,7.2,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T06:00:00,49.9,43.2,43.8,79.37,0.045,100,rain,0,0,31.1,21.5,240,996.9,92.8,3.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T07:00:00,49.8,43,42.9,77.09,0.054,100,rain,0,0,39.5,21.6,240,997.7,90.4,9.8,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T08:00:00,49.7,42.6,42.1,75.16,0.001,100,rain,0,0,40.2,23.4,240,998.8,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T09:00:00,48.7,40.9,39,69.22,0,0,,0,0,41.5,25.4,240,1000.1,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T10:00:00,49.9,42.8,38.2,63.97,0,0,,0,0,39.3,23.8,250,1001.3,99.8,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T11:00:00,51.8,51.8,37.2,57.28,0,0,,0,0,40,28.5,241,1002,88.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T12:00:00,53.8,53.8,34.2,47.25,0,0,,0,0,43.8,25.5,251,1002.7,52.7,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T13:00:00,55.8,55.8,30.9,38.54,0,0,,0,0,51.3,25.9,261,1003.4,30.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T14:00:00,55.8,55.8,29.1,35.77,0,0,,0,0,50.7,33.3,270,1004,29.2,9.9,,,,,Partially cloudy,wind,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T15:00:00,56.8,56.8,30,35.93,0,0,,0,0,49.6,33.2,251,1004.6,50.9,9.9,,,,,Partially cloudy,wind,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T16:00:00,55.8,55.8,28.3,34.62,0,0,,0,0,48.7,36.3,260,1005.7,50,9.9,,,,,Partially cloudy,wind,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T17:00:00,56.7,56.7,28.3,33.53,0,0,,0,0,45.4,26.4,261,1006.3,53.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T18:00:00,55.8,55.8,26.5,32.19,0,0,,0,0,42.5,22.3,251,1007.3,53.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T19:00:00,52.7,52.7,29.4,40.46,0.001,100,rain,0,0,36.3,20.3,241,1007.8,87.1,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T20:00:00,52.5,52.5,27.8,38.33,0.001,100,rain,0,0,37.4,18.2,258,1008.3,89.1,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T21:00:00,50.8,50.8,30.3,45.17,0,0,,0,0,38,14,259,1008.8,88.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T22:00:00,49.7,44.3,30.3,47.07,0,0,,0,0,23.5,15,249,1008.9,52.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-16T23:00:00,49.6,44.1,30.2,46.99,0,0,,0,0,22.3,15,259,1009.3,80.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T00:00:00,48.5,43.3,30.2,49,0,0,,0,0,24.2,12.8,250,1009.2,2.7,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T01:00:00,46.7,41.1,30.1,52.14,0,0,,0,0,,12.6,241,1009,29.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T02:00:00,46,40.4,29.2,51.65,0,0,,0,0,21.9,11.8,232,1009.1,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T03:00:00,44.8,38.4,30,55.87,0,0,,0,0,,13.5,239,1009,48.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T04:00:00,44.6,38.1,29.3,54.57,0,0,,0,0,,13.8,240,1008.9,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T05:00:00,43.8,37,29.2,56.12,0,0,,0,0,23,13.9,240,1009,24.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T06:00:00,43.8,37.3,29.2,56.08,0,0,,0,0,,13.1,240,1009.2,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T07:00:00,42.7,35.7,29.2,58.47,0,0,,0,0,,13.8,250,1009.6,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T08:00:00,44.6,38,26.4,48.69,0,0,,0,0,,13.8,259,1010.2,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T09:00:00,47.6,41,24.5,40.07,0,0,,0,0,31.1,17.3,270,1010.7,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T10:00:00,48.7,42.5,25.4,39.91,0,0,,0,0,30.8,17.2,271,1011.1,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T11:00:00,51.8,51.8,26.2,36.76,0,0,,0,0,35.5,21.8,271,1011.4,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T12:00:00,52.9,52.9,25.3,34.03,0,0,,0,0,33.9,18.8,289,1011.6,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T13:00:00,53.8,53.8,26.2,34.17,0,0,,0,0,34,23,281,1011.8,28.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
